redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,postcode_start,city,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,nhs_region,all_people,ccg_name,updated_all_age_mid_2018,multiplication_factor,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank,wimd15,avg_wimd_2019,weighted_arith,w_imd,w_imd_centred,w_imd_centred_std_country,w_imd_centred_std_uk
The Royal Marsden NHST,the_royal_marsden,RPY02,The Royal Marsden Hospital (Surrey),SM2 5PT,England,-0.1910219,51.34344859999999,E38000179,SM2,Sutton,21253.128246753247,-0.11400410648701298,21535.632955728757,-0.26867323116525194,17.044249653049857,16427.23948450828,22933,-0.7380143681478873,0.007467945683842942,0.05497880575978459,0.04429753978521767,0.1255351151220641,London,204525,NHS Sutton CCG,204525,1.0756208387239279,NA,161,NA,16.07952645,NA,NA,16.07952645,-5.671144154917325,1.2547851240268677,0.4391101105812694
Mid and South Essex University Hospitals Group,mid_and_south_esse,RQ8L0,Broomfield Hospital,CM1 7ET,England,0.4667492,51.7744639,E38000106,CM1,Chelmsford,21264.981922760886,-1.485630453283484,21440.935157802043,-1.5741918285609895,-2.0733520441564965,18395.51422787633,22032,-2.098565401872204,0,0.012317550918644221,0.004116459738530541,0.03276988406542837,East of England,393065.00000000006,NHS Mid Essex CCG,393065,1.0425491283025174,NA,160,NA,19.98992083,NA,NA,19.98992083,-1.7607497749173255,0.38957969756142163,0.43513604346796436
Birmingham Women's & Children's NHS Foundation Trust,birmingham_womens,RQ301,Birmingham Children's Hospital,B4 6NH,England,-1.8937147,52.4847654,E38000220,B4,Birmingham,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,Midlands,1179020,NHS Birmingham and Solihull CCG,1179020,1.0540412723018924,NA,20,NA,24.48887247,NA,NA,24.48887247,2.738201865082676,-0.6058486388340545,0.430563835649664
Chelsea & Westminster Hospital,chelsea__westminst,RQM01,Chelsea And Westminster Hospital,SW10 9NH,England,-0.182401,51.4849533,E38000202,SW10,Kensington and Chelsea,15155.274580335732,3.9064391538141487,14757.283630771464,4.0453644086654705,1.042016666358894,8864.121718892668,14386.198275862067,4.407783160308271,0.05534889628829875,0.20373529064861776,0.46756003955760805,0.6374581514983805,London,226099.00000000003,NHS West London CCG,226099,1.0247463050503312,NA,78,NA,19.88733045,NA,NA,19.88733045,-1.8633401549173243,0.41227862377027913,0.43524030432139255
The Princess Alexandra Hospital,the_princess_alexa,RQWG0,Princess Alexandra Hospital,CM20 1QX,England,0.0858092,51.77104989999999,E38000197,CM20,Harlow,19685.747881355932,-0.8747399602150424,19905.896513148236,-0.981986204485303,-2.871679460252773,16484.53344210978,20507,-1.4737688492207357,0,0.011669451766499094,0.014571082972668731,0.05415912126021689,East of England,306910,NHS West Essex CCG,306910,1.0729393174524378,NA,148,NA,19.46649994,NA,NA,19.46649994,-2.284170664917326,0.5053906747532858,0.4356679871910847
Homerton University Hospital,homerton_universit,RQXM1,Homerton University Hospital,E9 6SR,England,-0.0461232,51.5504182,E38000035,E9,Hackney,7995.709302325581,5.91309213425969,7883.16419843036,5.947452941595381,4.605107442671778,6035.364021855225,7170.357308584687,6.349124096191882,0.0920084579990655,0.4112939629843749,0.738154445597168,0.9154556469814922,London,288371,NHS City and Hackney CCG,288371,1.1369078830649135,NA,9,NA,25.09779396,NA,NA,25.09779396,3.347123355082676,-0.7405772943717154,0.42994499912504885
South West London and St George's Mental Health NHS Trust,south_west_london,RQY01,Springfield University Hospital,SW17 7DJ,England,-0.1702364,51.4369932,E38000193,SW17,Wandsworth,18613.162932790223,2.2073154336069245,18538.112975781365,2.2313331527058486,6.037443779537968,15272.286016795237,18520,2.0923576299729727,0,0.047420967768204696,0.19663512435055946,0.3803775305786739,London,326474,NHS Wandsworth CCG,326474,1.0634505447971465,NA,125,NA,NA,NA,NA,NA,NA,NA,NA
Gateshead Health NHSFT,gateshead_health_n,RR7EN,Queen Elizabeth Hospital,NE9 6SX,England,-1.5821895,54.9385771,E38000212,NE9,Gateshead,12371.372524752474,1.2848071271590347,12640.033487305134,1.2336855376088416,-5.487838166201016,1899.2032254288301,10428,1.1683028541092149,0.22061404147871214,0.3592261303812936,0.17134167792485705,0.3285698524743386,North East and Yorkshire,502704,NHS Newcastle Gateshead CCG,502704,1.046447581241114,NA,55,NA,24.97474457,NA,NA,24.97474457,3.224073965082674,-0.7133516517368503,0.43007005212139426
Leeds Teaching Hospitals NHST,leeds_teaching_hos,RR801,Leeds General Infirmary,LS1 3EX,England,-1.5528919,53.80254309999999,E38000225,LS1,Leeds,13898.734750098387,0.6415011318606848,14056.37492860956,0.6141845795146728,-3.515561559023085,2279.6272186297388,14381,-0.05414872249770649,0.23470380788949227,0.3308176385307348,0.1719760740516887,0.29542129345497775,North East and Yorkshire,789194.0000000001,NHS Leeds CCG,789194,1.05017931162964,NA,67,NA,27.48318978,NA,NA,27.48318978,5.732519175082675,-1.2683648286132083,0.42752076203812944
Leeds Teaching Hospitals NHST,leeds_teaching_hos,RR813,St James's Hospital,LS9 7TF,England,-1.5212437,53.80672430000001,E38000225,LS9,Leeds,13898.734750098387,0.6415011318606848,14056.37492860956,0.6141845795146728,-3.515561559023085,2279.6272186297388,14381,-0.05414872249770649,0.23470380788949227,0.3308176385307348,0.1719760740516887,0.29542129345497775,North East and Yorkshire,789194.0000000001,NHS Leeds CCG,789194,1.05017931162964,NA,67,NA,24.59874564,NA,NA,24.59874564,2.848075035082676,-0.6301589394505771,0.43045217342097297
Midlands Partnership NHS Foundation Trust,midlands_partnersh,RRE11,St George's,ST16 3SR,England,-2.1089458,52.8098957,E38000173,ST16,Staffordshire,21518.03462321792,-1.7767061734501017,21728.946178951497,-1.8437599011634438,-12.114514345250774,17475.626439990512,22626,-2.6430241759887325,0,0.04510678462939452,0.005590157069454877,0.05523022008335383,Midlands,155803,NHS Stafford and Surrounds CCG,155803,1.0356281116436126,NA,165,NA,24.3202654,NA,NA,24.3202654,2.5695947950826756,-0.568543002182531,0.4307351881391686
Royal Albert Edward Infirmary,royal_albert_edwar,RRF02,Royal Albert Edward Infirmary,WN1 2NN,England,-2.6294065,53.5581785,E38000205,WN1,Wigan,14008.295192307693,-0.3881724800932692,14278.96051584243,-0.4960081736732788,6.8302147338596875,3340.691189701708,13197,-1.281304467295858,0.17057156070964516,0.32439932169048824,0.06768308221828605,0.16819621895931716,North West,326088,NHS Wigan Borough CCG,326088,1.025921113484705,NA,72,NA,23.63575769,NA,NA,23.63575769,1.8850870850826738,-0.4170903026342472,0.4314308416499827
The Royal Orthopaedic Hospital NHS Foundation Trust,the_royal_orthopae,RRJ05,Royal Orthopaedic Hospital,B31 2AP,England,-1.9612097,52.4206157,E38000220,B31,Birmingham,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,Midlands,1179020,NHS Birmingham and Solihull CCG,1179020,1.0540412723018924,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
Cambridge and Peterborough NHS Foundation Trust,cambridge_and_pete,RT113,Fulbourn Hospital,CB21 5EF,England,0.18769,52.184934,E38000026,CB21,Cambridge,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.028023108154030512,0.10549861983032557,East of England,889111.9999999999,NHS Cambridgeshire and Peterborough CCG,889112,1.0599177445312034,NA,143,NA,19.90088883,NA,NA,19.90088883,-1.849781774917325,0.4092787258545912,0.4352265251710482
Royal Brompton and Harefield NHFT,royal_brompton_and,RT301,Harefield Hospital,UB9 6JH,England,-0.482717,51.60689199999999,E38000082,UB9,South Buckinghamshire,17615.2319391635,0.9452373377617237,17481.53043046551,0.9897962726090401,1.5184096598876191,13778.393946898193,15580,1.194829923182796,0,0.043218123941358565,0.08505636353016763,0.23197024122422755,London,304824,NHS Hillingdon CCG,304824,1.112756264236902,NA,108,NA,16.65048369,NA,NA,16.65048369,-5.100186914917323,1.1284563565617978,0.4385298564764169
Royal Brompton and Harefield NHFT,royal_brompton_and,RT302,Royal Brompton Hospital,SW3 6NP,England,-0.170181,51.489249,E38000202,SW3,Kensington and Chelsea,15155.274580335732,3.9064391538141487,14757.283630771464,4.0453644086654705,1.042016666358894,8864.121718892668,14386.198275862067,4.407783160308271,0.05534889628829875,0.20373529064861776,0.46756003955760805,0.6374581514983805,London,226099.00000000003,NHS West London CCG,226099,1.0247463050503312,NA,78,NA,16.07952645,NA,NA,16.07952645,-5.671144154917325,1.2547851240268677,0.4391101105812694
The Newcastle upon Tyne Hospitals NHSFT,the_newcastle_upon,RTD02,The Royal Victoria Infirmary,NE1 4LP,England,-1.6190553,54.98020570000001,E38000212,NE1,Newcastle,12371.372524752474,1.2848071271590347,12640.033487305134,1.2336855376088416,-5.487838166201016,1899.2032254288301,10428,1.1683028541092149,0.22061404147871214,0.3592261303812936,0.17134167792485705,0.3285698524743386,North East and Yorkshire,502704,NHS Newcastle Gateshead CCG,502704,1.046447581241114,NA,55,NA,24.31408387,NA,NA,24.31408387,2.5634132650826764,-0.5671752901872364,0.43074147032267635
Gloucester Royal Hospital,gloucester_royal_h,RTE03,Gloucestershire Royal Hospital,GL1 3NN,England,-2.232898,51.8660784,E38000062,GL1,Gloucester,20897.92703648176,-1.4434368805387305,20921.267005480884,-1.4659208773906889,-1.6378657450991745,13125.94778080857,21752,-2.09223590071179,0.03030734492046688,0.07679602803425217,0.019204869812256276,0.06007196172761749,South West,633558,NHS Gloucestershire CCG,633558,1.0612646235074976,NA,154,NA,17.44789039,NA,NA,17.44789039,-4.302780214917323,0.9520238699899692,0.4377194656476537
Northumbria Healthcare NHS Trust,northumbria_health,RTF86,Northumbria Specialist Emergency Care Hospital,NE23 6NZ,England,-1.5693347,55.0742008,E38000130,NE23,Northumberland,15733.779520295204,-0.7297932944861624,16031.253847760327,-0.8170573343161808,-2.607267185563856,5513.618532514067,15867,-1.3857068478021206,0.1210652220689306,0.20715885934157732,0.04168934398217879,0.10892389281962357,North East and Yorkshire,320274,NHS Northumberland CCG,320274,1.0134355183717898,NA,93,NA,22.5620786,NA,NA,22.5620786,0.8114079950826749,-0.17953038292341714,0.4325220033966432
Northumbria Healthcare NHS Trust,northumbria_health,RTFED,Wansbeck General Hospital,NE63 9JJ,England,-1.5467146,55.1842407,E38000130,NE63,Northumberland,15733.779520295204,-0.7297932944861624,16031.253847760327,-0.8170573343161808,-2.607267185563856,5513.618532514067,15867,-1.3857068478021206,0.1210652220689306,0.20715885934157732,0.04168934398217879,0.10892389281962357,North East and Yorkshire,320274,NHS Northumberland CCG,320274,1.0134355183717898,NA,93,NA,22.15151892,NA,NA,22.15151892,0.40084831508267627,-0.08869083363378362,0.43293924819698404
Northumbria Healthcare NHS Trust,northumbria_health,RTFFS,North Tyneside General Hospital,NE29 8NH,England,-1.467913,55.0254219,E38000127,NE29,North Tyneside,15897.131994261119,-0.13619310152080344,16050.012883401976,-0.20725981208733021,0.3106611422751517,6106.793587892394,13897,-0.5111292309360461,0.09238001802779866,0.21030273753616766,0.05192205218101503,0.15554703412831608,North East and Yorkshire,205985,NHS North Tyneside CCG,205985,1.0258166044989816,NA,91,NA,22.15151892,NA,NA,22.15151892,0.40084831508267627,-0.08869083363378362,0.43293924819698404
University Hospitals of Derby and Burton NHFT,university_hospitah,RTG02,Burton Hospital,DE13 0RB,England,-1.6561476,52.8175281,E38000053,DE13,East Staffordshire,18496.56887755102,-0.9941049149081632,18509.528469693025,-1.022630751210474,-25.48728385165727,12018.81799662437,19203.501628664493,-1.9473617116821191,0.03481887356919875,0.16578596514047866,0.027794940166493236,0.10839945369406868,Midlands,128417.99999999999,NHS East Staffordshire CCG,128418,1.0439808792924037,NA,119,NA,20.91356598,NA,NA,20.91356598,-0.8371046249173233,0.18521596381738611,0.4341973586555699
Oxford University Hospitals NHSFT,oxford_university,RTH08,John Radcliffe Hospital,OX3 9DU,England,-1.2188774,51.764391,E38000136,OX3,Oxford,23626.508928571428,-1.211446793499504,23479.178788986355,-1.134734909403718,-2.9900564053178558,18788.016041773597,25614,-1.7112485524362018,0.002500687259459189,0.04443444794321987,0.025770667766281802,0.08050151197081022,South East,672414,NHS Oxfordshire CCG,672414,1.0498070293764987,NA,178,NA,16.15375626,NA,NA,16.15375626,-5.596914344917323,1.2383611963672998,0.4390346720914187
Ashford and St Peters Hospital NHSFT,ashford_and_st_pet,RTK01,St Peter's Hospital,KT16 0PZ,England,-0.5276927,51.3773496,E38000128,KT16,Runnymede,23130.033333333333,-1.4048698499277779,23215.01308761639,-1.4399487946333949,-15.281813175538204,20287.70570221018,24786,-1.9039198208136647,0,0.004664568356045161,0.012256041584701408,0.05068731595073739,South East,348734,NHS North West Surrey CCG,348734,1.0394208185795868,NA,174,NA,15.00594629,NA,NA,15.00594629,-6.744724314917324,1.4923231546992728,0.4402011717870583
Surrey and Sussex Healthcare NHST,surrey_and_sussex,RTP04,East Surrey Hospital,RH1 5RH,England,-0.1624018,51.2189735,E38000054,RH1,Reigate and Banstead,22603.444642857143,-1.6059443867339285,22723.890546203977,-1.6547828608465933,-1.5199680464619214,20072.904513054174,24053,-1.9913648229471366,0,0.00893453381536832,0.009182075667211643,0.019665185253413774,South East,186016.00000000003,NHS East Surrey CCG,186016,1.0708545374997123,NA,170,NA,16.89117069,NA,NA,16.89117069,-4.8594999149173255,1.075202470062583,0.4382852503834375
Gloucestershire Health and Care NHS Foundation Trust,gloucestershire_he,RTQ01,Charlton Lane Hospital,GL53 9DZ,England,-2.0731264,51.880653,E38000062,GL53,Tewkesbury,20897.92703648176,-1.4434368805387305,20921.267005480884,-1.4659208773906889,-1.6378657450991745,13125.94778080857,21752,-2.09223590071179,0.03030734492046688,0.07679602803425217,0.019204869812256276,0.06007196172761749,South West,633558,NHS Gloucestershire CCG,633558,1.0612646235074976,NA,154,NA,22.28971417,NA,NA,22.28971417,0.5390435650826753,-0.11926761658521269,0.4327988027214461
Gloucestershire Health and Care NHS Foundation Trust,gloucestershire_he,RTQ02,Wotton Lawn Hospital,GL1 3WL,England,-2.227875,51.866934,E38000062,GL1,Gloucester,20897.92703648176,-1.4434368805387305,20921.267005480884,-1.4659208773906889,-1.6378657450991745,13125.94778080857,21752,-2.09223590071179,0.03030734492046688,0.07679602803425217,0.019204869812256276,0.06007196172761749,South West,633558,NHS Gloucestershire CCG,633558,1.0612646235074976,NA,154,NA,17.44789039,NA,NA,17.44789039,-4.302780214917323,0.9520238699899692,0.4377194656476537
South Tees Hospital NHS Foundation Trust,south_tees_hospita,RTRAT,The James Cook University Hospital,TS4 3BW,England,-1.2146772,54.5512379,E38000162,TS4,Middlesbrough,10660.528697571744,0.9926809035320088,10816.428562551857,0.9372916250069704,1.408829022689105,831.9382790937038,8080,0.4806334867797618,0.3652632233021064,0.4665903965437207,0.17931276476758934,0.3163504380658579,North East and Yorkshire,277263,NHS South Tees CCG,277263,1.0134289024778043,NA,26,NA,23.49531851,NA,NA,23.49531851,1.744647905082676,-0.38601703257079245,0.4315735675933075
University Hospitals Of Morecambe Bay,university_hospitaj,RTX02,Royal Lancaster Infirmary,LA1 4RP,England,-2.7995125,54.0423015,E38000228,LA1,Lancaster,16301.974222222223,-1.3700203317564443,16590.67727130681,-1.4579558335298073,-6.8427618555172405,2437.0089605945664,17577,-2.1569369348753993,0.10663974656707455,0.18317820574880975,0.025061428072475935,0.07608808877505377,North West,330572,NHS Morecambe Bay CCG,330572,2.1050044255958635,NA,99,NA,21.30684468,NA,NA,21.30684468,-0.44382592491732353,0.09819996689042755,0.43379767622046134
University Hospitals Of Morecambe Bay,university_hospitaj,RTXBU,Furness General Hospital,LA14 4LF,England,-3.209166,54.136621,E38000228,LA14,Barrow-in-Furness,16301.974222222223,-1.3700203317564443,16590.67727130681,-1.4579558335298073,-6.8427618555172405,2437.0089605945664,17577,-2.1569369348753993,0.10663974656707455,0.18317820574880975,0.025061428072475935,0.07608808877505377,North West,330572,NHS Morecambe Bay CCG,330572,2.1050044255958635,NA,99,NA,21.30684468,NA,NA,21.30684468,-0.44382592491732353,0.09819996689042755,0.43379767622046134
University Hospitals Of Morecambe Bay,university_hospitaj,RTXBW,Westmorland General Hospital,LA9 7RG,England,-2.732387,54.30653299999999,E38000228,LA9,South Lakeland,16301.974222222223,-1.3700203317564443,16590.67727130681,-1.4579558335298073,-6.8427618555172405,2437.0089605945664,17577,-2.1569369348753993,0.10663974656707455,0.18317820574880975,0.025061428072475935,0.07608808877505377,North West,330572,NHS Morecambe Bay CCG,330572,2.1050044255958635,NA,99,NA,21.30684468,NA,NA,21.30684468,-0.44382592491732353,0.09819996689042755,0.43379767622046134
Southmead Hospital,southmead_hospital,RVJ01,Southmead Hospital,BS10 5NB,England,-2.5916111,51.4968176,E38000222,BS10,Bristol,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.05102918975297879,0.11945718675823973,South West,959967.9999999999,"NHS Bristol, North Somerset and South Gloucestershire CCG",959968,1.0743100405453647,NA,118,NA,18.40167347,NA,NA,18.40167347,-3.348997134917326,0.7409918828565066,0.43675015217102814
University Hospitals Bristol NHFT,university_hospitaf,RVN3Q,Blackberry Hill Hospital,BS16 2EW,England,-2.5406274,51.48274199999999,E38000222,BS16,Bristol,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.05102918975297879,0.11945718675823973,South West,959967.9999999999,"NHS Bristol, North Somerset and South Gloucestershire CCG",959968,1.0743100405453647,NA,118,NA,NA,NA,NA,NA,NA,NA,NA
Epsom & St Helier NHSFT,epsom__st_helier_n,RVR05,St Helier Hospital,SM5 1AA,England,-0.184798,51.3804058,E38000179,SM5,Sutton,21253.128246753247,-0.11400410648701298,21535.632955728757,-0.26867323116525194,17.044249653049857,16427.23948450828,22933,-0.7380143681478873,0.007467945683842942,0.05497880575978459,0.04429753978521767,0.1255351151220641,London,204525,NHS Sutton CCG,204525,1.0756208387239279,NA,161,NA,16.39157391,NA,NA,16.39157391,-5.359096694917323,1.1857421760603863,0.43879298206990525
East Kent Hospitals NHSFT,east_kent_hospital,RVV01,William Harvey Hospital (Ashford),TN24 0LZ,England,0.9144713,51.1414328,E38000002,TN24,Ashford,17329.701333333334,-1.1092900670986667,17412.56493099122,-1.0973350844818068,-0.9865432511958929,12442.18425643502,17929,-1.7190724576,0.016777442436162637,0.12578419071518193,0.0023822442266607886,0.08898233239513038,South East,129281,NHS Ashford CCG,129281,1.0960103767506528,NA,109,NA,20.0538634,NA,NA,20.0538634,-1.6968072049173237,0.37543190243643265,0.4350710597246681
East Kent Hospitals NHSFT,east_kent_hospital,RVV09,Queen Elizabeth The Queen Mother Hospital,CT9 4AN,England,1.3893986940383911,51.3780517578125,E38000184,CT9,Kent,11134.323788546255,0.5580432963964758,11015.678565573158,0.6080122543185578,-16.25589003786913,1458.7457523779383,10621,-0.057028583343283173,0.22257910661320854,0.3589495178334551,0.1036620809920558,0.22793734070618396,South East,141819,NHS Thanet CCG,141819,1.0568837285558852,NA,28,NA,20.0538634,NA,NA,20.0538634,-1.6968072049173237,0.37543190243643265,0.4350710597246681
East Kent Hospitals NHSFT,east_kent_hospital,RVVKC,Kent And Canterbury Hospital,CT1 3NG,England,1.0866394,51.2662051,E38000029,CT1,Kent,18031.57234726688,-0.8207639706929261,18289.543275753374,-0.8644075308519631,-1.5954339631291126,12452.575676174958,19643,-1.4621475465115208,0.025061152439793215,0.12332871012482663,0.039339301475223805,0.10075904677846426,South East,213598,NHS Canterbury and Coastal CCG,213598,1.0772815533980582,NA,123,NA,20.0538634,NA,NA,20.0538634,-1.6968072049173237,0.37543190243643265,0.4350710597246681
University Hospital of North Tees,university_hospitab,RVWAE,University Hospital Of North Tees,TS19 8PE,England,-1.3472709,54.58249679999999,E38000075,TS19,Stockton-on-Tees,13296.572502685285,0.27469516757572504,13690.156819608093,0.12822922783849838,-10.872106434439514,1621.5848914923988,10993,-0.7295773235352118,0.2665439750668105,0.37105394904772987,0.12907649891763445,0.2361566503782991,North East and Yorkshire,290455,NHS Hartlepool and Stockton-on-Tees CCG,290455,1.0240341562132014,NA,64,NA,26.54376712,NA,NA,26.54376712,4.793096515082674,-1.0605101970359696,0.4284754812648381
Southport and Ormskirk Hospital NHS Trust,southport_and_orms,RVY01,Southport And Formby District General Hospital,PR8 6PN,England,-2.9783424,53.6338135,E38000170,PR8,Sefton,17182.653944020356,-1.3412406559160306,17366.53033459983,-1.3825535904542836,-0.2464489797030139,9569.405667417002,17375.550769230766,-1.7398944905777778,0.05961865074501427,0.13969674154745854,0.018016913837480084,0.04700330922907219,North West,116158.99999999999,NHS Southport and Formby CCG,116159,1.0169225920543483,NA,107,NA,26.20636532,NA,NA,26.20636532,4.455694715082675,-0.9858574024860736,0.4288183769595046
Southern Health NHS Foundation Trust,southern_health_nh,RW154,Moorgreen Hospital,SO30 3JB,England,-1.3230366,50.9286512,E38000198,SO30,Eastleigh,23661.762857142858,-1.9817289211451428,23753.409116994768,-1.9955023425866656,-7.905013769839523,20451.839301620766,25238,-2.5377220338181816,0,0.013699188045422065,0.005585195990951131,0.02759090522013114,South East,566879,NHS West Hampshire CCG,566879,1.0494300027028127,NA,181,NA,NA,NA,NA,NA,NA,NA,NA
Merseycare NHS Foundation Trust,merseycare_nhs_fou,RW404,Ashworth Hospital,L31 1HW,England,-2.91282,53.5194542,E38000161,L31,Sefton,11238.144444444444,0.3272274373407407,11444.30799553784,0.17815509194706197,-8.983055386324903,1071.1411339732856,10150,-0.6353001361938462,0.2868504173873806,0.4186031937028402,0.09945225740141887,0.21806297159760346,North West,159237,NHS South Sefton CCG,159237,0.997950665563661,NA,37,NA,46.18866635,NA,NA,46.18866635,24.437995745082674,-5.407098229970607,0.4085107052377881
Fairfield General Hospital,fairfield_general,RW601,Fairfield General Hospital,BL9 7TD,England,-2.254241,53.6007223,E38000024,BL9,Bury,15025.457711442787,-0.49133482268656714,15219.46845347455,-0.5774603733641576,1.12066576404486,3102.2090145126385,15537.263975155263,-1.1245217881176472,0.09859505025397168,0.22499189452069598,0.04882200367448395,0.14653625851075328,North West,190108.00000000003,NHS Bury CCG,190108,1.0272776396844268,NA,80,NA,27.70268959,NA,NA,27.70268959,5.952018985082674,-1.3169308831501765,0.42729768812498164
The Pennine Acute Hospitals NHS Trust,the_pennine_acute,RW602,North Manchester General Hospital,M8 5RB,England,-2.2287604,53.517431,E38000217,M8,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.33335718417019955,0.5958396190226325,North West,547627,NHS Manchester CCG,547627,1.088446853378968,NA,3,NA,31.94540754,NA,NA,31.94540754,10.194736935082677,-2.255665505948595,0.42298588623554556
The Royal Oldham Hospital,the_royal_oldham_h,RW603,Royal Oldham Hospital,OL1 2JH,England,-2.1234986,53.55354999999999,E38000135,OL1,Oldham,10857.261235955057,0.8792072686460675,10595.14080668039,0.9958904045505897,2.8443287194354094,1937.7815095084027,6962,0.7728600380465841,0.31074225089707735,0.4807534115617372,0.17867290359586832,0.33318363517521354,North West,235622.99999999997,NHS Oldham CCG,235623,1.0476929438809766,NA,24,NA,27.70268959,NA,NA,27.70268959,5.952018985082674,-1.3169308831501765,0.42729768812498164
Hull University Teaching Hospitals,hull_university_te,RWA01,Hull Royal Infirmary,HU3 2JZ,England,-0.3582598,53.7443472,E38000085,HU3,Kingston upon Hull,7399.259085580305,2.205771658749121,7554.377186961305,2.155880124633519,7.510259376018563,682.3509059182927,4547.59284116331,2.714947884988764,0.45543786026848043,0.5492227170971038,0.2814169715217273,0.4621108710404593,North East and Yorkshire,260645.00000000003,NHS Hull CCG,260645,1.0165323744374157,NA,8,NA,28.5357449,NA,NA,28.5357449,6.785074295082676,-1.5012509042826374,0.4264510682218927
Hull University Teaching Hospitals,hull_university_te,RWA16,Castle Hill Hospital,HU16 5JQ,England,-0.4438447,53.7788201,E38000052,HU16,East Riding of Yorkshire,20099.331417624522,-1.5719293955114944,20395.839779376285,-1.6537132916392303,0.5236431402369279,4337.85812614957,21533.164206642068,-2.3452709989261242,0.0628157644976049,0.08294799812099153,0.01701013961544238,0.05964254100744253,North East and Yorkshire,317404,NHS East Riding of Yorkshire CCG,317404,1.0142938858726045,NA,150,NA,23.85393185,NA,NA,23.85393185,2.103261245082674,-0.4653630467114164,0.43120911497231984
United Lincolnshire Hospital NHST,united_lincolnshir,RWDDA,Lincoln County Hospital,LN2 5QY,England,-0.519479,53.2335711,E38000100,LN2,West Lindsey,17360.960544217687,-0.9786164843047619,17621.622997097176,-0.9981230695169286,5.549646410487529,2673.6832124081784,19065,-1.927746271910596,0.09528713082228871,0.1889719393869453,0.05364894495290682,0.11541602677342896,Midlands,241193.00000000003,NHS Lincolnshire West CCG,241193,1.0705510035597299,NA,112,NA,23.68945774,NA,NA,23.68945774,1.938787135082677,-0.4289718598754042,0.4313762672050675
United Lincolnshire Hospital NHST,united_lincolnshir,RWDLA,Pilgrim Hospital,PE21 9QS,England,-0.0106477,52.9907719,E38000099,PE21,Boston,11980.62676962677,-0.9113038448610039,12161.996492415617,-0.8724448234589529,-0.6016328860170657,4716.480359123994,10746.481366459628,-1.351436074329513,0.10812414563068388,0.2542295401899722,0.02382344279516674,0.0926652806287279,Midlands,237642,NHS Lincolnshire East CCG,237642,1.0445480798393016,NA,49,NA,23.68945774,NA,NA,23.68945774,1.938787135082677,-0.4289718598754042,0.4313762672050675
United Lincolnshire Hospital NHST,united_lincolnshir,RWDLP,Grantham And District Hospital,NG31 8DG,England,-0.6406482,52.9210011,E38000165,NG31,South Kesteven,19458.392764857883,-1.418449410002584,19523.063909026063,-1.4306961403592675,-2.81447965432319,15198.644095425741,19809,-1.9965012590444446,0.012309019425689686,0.03609760952870722,0.013876677560093562,0.06792355800335097,Midlands,126299.99999999999,NHS South West Lincolnshire CCG,126300,1.0475937691810022,NA,142,NA,23.68945774,NA,NA,23.68945774,1.938787135082677,-0.4289718598754042,0.4313762672050675
University Hospitals of Leicester,university_hospitai,RWEAA,Leicester Royal Infirmary,LE1 5WW,England,-1.1349487,52.6267673,E38000097,LE1,Leicester,10001.059917355371,2.7049975292438018,9986.69234642803,2.7727299055046832,1.0393498366165679,3087.0131094626186,8762,2.864048470553957,0.20302745335962386,0.3526770817533748,0.2800758380100106,0.48301228575762173,Midlands,355218,NHS Leicester City CCG,355218,1.0769435997562447,NA,18,NA,21.10790778,NA,NA,21.10790778,-0.6427628249173232,0.14221631631148351,0.43399985239889394
Maidstone and Tunbridge Wells NHST,maidstone_and_tunb,RWF03,Maidstone Hospital,ME16 9QQ,England,0.4855781,51.2744934,E38000199,ME16,Maidstone,21797.545582047685,-1.4403139826269284,21779.701884194383,-1.4720712299419338,-37.65464604149841,17249.271684045776,21962,-2.075217224940351,0.008111535243672871,0.0366075786097748,0.014368943038415951,0.055390695809802694,South East,490426,NHS West Kent CCG,490426,1.0685221013734922,NA,164,NA,18.580202,NA,NA,18.580202,-3.1704686049173247,0.7014910453642791,0.4365687166709445
