redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,postcode_start,city,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,all_people,ccg_name,updated_all_age_mid_2018,multiplication_factor,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank,wimd15,avg_wimd_2019,weighted_arith,w_imd,w_imd_centred,w_imd_centred_std_country,w_imd_centred_std_uk
Airedale General Hospital,airedale_general_h,RCF22,Airedale General Hospital,BD20 6TD,England,-1.964165,53.89774389999999,E38000001,BD20,Bradford,18764.516377649325,-1.2922889536782274,18368.69587847014,-1.2050902428642705,-1.9144957540103242,3013.6971688324415,20113,-2.147386816819355,0.14335975744559895,0.21673878027982188,0.05571803050879576,0.1357799324132268,160106,"NHS Airedale, Wharfedale and Craven CCG",160106,1.0113128888608154,NA,121,NA,24.03109699,NA,NA,24.03109699,2.192126812484002,-0.4665339784367277,0.35639438342867535
Sheffield Children's NHS Foundation Trust,sheffield_children,RCUEF,Sheffield Children's Hospital,S10 2TH,England,-1.4895067,53.3804284,E38000146,S10,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.17495811455804075,0.3204335821732664,582506,NHS Sheffield CCG,582506,1.0539318036251262,NA,68,NA,25.04419468,NA,NA,25.04419468,3.2052245024840005,-0.6821439938651611,0.3553211496512401
The Queen Elizabeth Hospital King's Lynn NHS Foundation Trust,the_queen_elizabet,RCX70,The Queen Elizabeth Hospital,PE30 4ET,England,0.4462463,52.7564633,E38000203,PE30,West Norfolk,13364.592267135326,-1.1397111765043937,13490.768114918998,-1.1119449947050142,0.7035143417783839,8915.567053818828,13471,-1.7175257730714284,0.06612430734479229,0.13814280168001977,0.033276862080730364,0.0806068306685961,175904.00000000003,NHS West Norfolk CCG,175904,1.03474158519512,NA,62,NA,18.91172341,NA,NA,18.91172341,-2.9272467675159994,0.6229840685027691,0.36181763599315964
Royal United Hospitals Bath NHSFT,royal_united_hospi,RD130,Royal United Hospitals,BA1 3NG,England,-2.3907418,51.3918072,E38000009,BA1,Bath and North East Somerset,23278.48027444254,-1.1768844065951973,23595.764072584312,-1.3040501190068403,2.3118384692132437,18189.693327117755,25490,-1.9125486523216784,0.007862921552586128,0.0400588582856104,0.012175029542768839,0.06267612035269521,192106,NHS Bath and North East Somerset CCG,192106,1.0914121443505136,NA,180,NA,17.32128681,NA,NA,17.32128681,-4.517683367516,0.9614648125107291,0.36350247872534397
Milton Keynes University Hospital,milton_keynes_univ,RD816,Milton Keynes Hospital,MK6 5LD,England,-0.7351835999999999,52.0280676,E38000107,MK6,Milton Keynes,18791.39454094293,-0.034014365682382135,18680.082113085875,-0.009764869886174896,-0.22888134214688952,9730.702700156036,20353,-0.6305525820510203,0.05286646744259201,0.11402956904687009,0.07371815036174897,0.15794668134633533,275002,NHS Milton Keynes CCG,275002,1.0813227430009438,NA,127,NA,18.3416212,NA,NA,18.3416212,-3.497348977516001,0.7443146642658336,0.362421578687336
Basildon and Thurrock University Hospitals NHS,basildon_and_thurr,RDDH0,Basildon University Hospital,SS16 5NL,England,0.4528707,51.5587488,E38000007,SS16,Basildon,18128.080100125157,-0.7236037154042553,18134.089815314917,-0.7613690631848504,5.422633461693532,9633.651347577026,18665,-1.25702295316955,0.07635289280848696,0.16526130803150368,0.03490959217728478,0.09543406234633088,262412,NHS Basildon and Brentwood CCG,262412,1.0576949431273126,NA,116,NA,19.9555508,NA,NA,19.9555508,-1.8834193775159989,0.4008340805163966,0.3607118484429382
Ipswich Hospital,ipswich_hospital,RDE03,Ipswich Hospital,IP4 5PD,England,1.1981153,52.0579075,E38000086,IP4,Ipswich,18480.782969103242,-1.2965277916322533,18550.345192962483,-1.2963022809780993,-2.518526032456773,11645.582684931964,18999,-1.9897424595411763,0.045107585351723295,0.12119741429253865,0.02508207385122018,0.08314106538465448,409248,NHS Ipswich and East Suffolk CCG,409248,1.0398934818624412,NA,124,NA,19.34137628,NA,NA,19.34137628,-2.4975938975160012,0.5315442568794987,0.3613624795189049
East Suffolk and North Essex NHFT,east_suffolk_and_n,RDEE4,Colchester General Hospital,CO4 5JL,England,0.8988999000000001,51.9098567,E38000117,CO4,Colchester,15038.356481481482,-0.7422270942064815,15367.00452555589,-0.7937100278215427,0.7693010315620246,159.63497669425732,14524,-1.3726545187886783,0.08713302177280938,0.18928266082115697,0.027314044008459704,0.10151966109757588,338326.00000000006,NHS North East Essex CCG,338326,1.0874383682285407,NA,83,NA,19.34137628,NA,NA,19.34137628,-2.4975938975160012,0.5315442568794987,0.3613624795189049
Frimley Health NHSFT,frimley_health_nhs,RDU01,Frimley Park Hospital,GU16 7UJ,England,-0.7405398999999999,51.319438,E38000178,GU16,Surrey Heath,25806.22635135135,-1.9995505738547297,25907.23668251634,-2.0274385344927603,-10.654319824201899,23315.460707413615,28040.21125,-2.702127960597511,0,0,0.01015380982536735,0.025770927474320308,96474.00000000001,NHS Surrey Heath CCG,96474,1.035495400732019,NA,187,NA,15.64859885,NA,NA,15.64859885,-6.190371327515999,1.3174504992045315,0.3652744551452895
Frimley Health NHSFT,frimley_health_nhs,RDU50,Wexham Park Hospital,SL2 4HL,England,-0.5742039999999999,51.5323919,E38000224,SL2,South Buckinghamshire,21599.276113360324,-0.2442378188874494,21327.488218866947,-0.1399011700256353,-3.688813601823035,16684.101219165674,21897,-0.39306073765217403,0,0.029064288983471905,0.04642698928231398,0.15306784278116486,434462.99999999994,NHS East Berkshire CCG,434463,1.0633564787053602,NA,158,NA,15.64859885,NA,NA,15.64859885,-6.190371327515999,1.3174504992045315,0.3652744551452895
Dorset County Hospital NHFT,dorset_county_hosp,RDY22,Alderney Hospital,BH12 4NB,England,-1.9412327,50.7497348,E38000045,BH12,Poole,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.016507154847649523,0.058352967107995396,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,NA,NA,NA,NA,NA,NA,NA
Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,royal_bournemouth,RDZ20,Royal Bournemouth Hospital,BH7 7DW,England,-1.821717,50.7469629,E38000045,BH7,Bournemouth,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.016507154847649523,0.058352967107995396,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,16.95200192,NA,NA,16.95200192,-4.886968257515999,1.0400569577858676,0.36389368385921855
Royal Cornwall,royal_cornwall,REF12,Royal Cornwall Hospital (Treliske),TR1 3LQ,England,-5.0922396,50.2662301,E38000089,TR1,Cornwall,13376.637423653527,-1.130531639,13478.10280910649,-1.1435047901523698,-0.14258867576626028,9129.05861558636,12654.575376884422,-1.5704465936279068,0.0464380065709218,0.12439286329040032,0.010050965805761156,0.05063651127459418,568210,NHS Kernow CCG,568210,1.063116023918754,NA,63,NA,18.2405421,NA,NA,18.2405421,-3.598428077516001,0.7658265742480705,0.3625286577038845
Aintree University Hospital,aintree_university,REM21,Aintree University Hospital,L9 7AL,England,-2.9317603,53.4656706,E38000101,L9,Liverpool,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.23910251599969984,0.44360065606809385,494813.99999999994,NHS Liverpool CCG,494814,1.0608878359400962,NA,6,NA,26.47323304,NA,NA,26.47323304,4.634262862484,-0.986275555795209,0.353807285536909
Royal Liverpool & Broadgreen University Hospitals NHSFT,royal_liverpool__b,REMRQ,Royal Liverpool University Hospital,L7 8XP,England,-2.9641248,53.4093831,E38000101,L7,Liverpool,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.23910251599969984,0.44360065606809385,494813.99999999994,NHS Liverpool CCG,494814,1.0608878359400962,NA,6,NA,26.47323304,NA,NA,26.47323304,4.634262862484,-0.986275555795209,0.353807285536909
Clatterbridge Cancer Centre NHSFT,clatterbridge_canc,REN20,The Clatterbridge Cancer Centre (Wirral),CH63 4JY,England,-3.0253293,53.3327713,E38000208,CH63,Wirral,13144.99066293184,-0.3114394601251167,13277.800761766572,-0.40042517781643494,-3.7555813607439137,885.3400084936827,12510.635593220339,-1.0546250075416668,0.2542661742494129,0.35367421032387586,0.058114408833490214,0.15485501105437124,323235,NHS Wirral CCG,323235,1.0107948202374735,NA,60,NA,NA,NA,NA,NA,NA,NA,NA
Liverpool Women's Hospital,liverpool_womens_h,REP01,Liverpool Women's Nhs Foundation Trust,L8 7SS,England,-2.959683,53.398919,E38000101,L8,Liverpool,6823.02398989899,2.2652371023484847,6975.550865645402,2.181793994121917,12.779332124269942,499.8389986082434,3462,2.5084938481910566,0.48335066410814403,0.6279407823504819,0.23910251599969984,0.44360065606809385,494813.99999999994,NHS Liverpool CCG,494814,1.0608878359400962,NA,6,NA,41.03738725,NA,NA,41.03738725,19.198417072484002,-4.085855729470452,0.3383786231362004
Barking Havering and Redbridge University NHST,barking_havering_a,RF4QH,Queen's Hospital,RM7 0AG,England,0.1790309,51.5689553,E38000077,RM7,Havering,18801.308100929615,-0.4142939296746348,19010.165277291202,-0.5254126901667419,-1.7728633914739613,14175.538911639182,19339.97103658537,-1.1259703907346046,0.006424190750347168,0.06889754639810566,0.034201851281250396,0.0928848499685544,257810,NHS Havering CCG,257810,1.0867420921292237,NA,135,NA,22.57417358,NA,NA,22.57417358,0.7352034024840002,-0.15646784956405554,0.35793778781127555
Barnsley Hospital NHS Foundation Trust,barnsley_hospital,RFFAA,Barnsley Hospital,S75 2EP,England,-1.4995888,53.5582693,E38000006,S75,Barnsley,10940.753604193971,0.07255672800393186,11050.49769700849,-0.03159134375803669,-5.634958503952958,4179.30850135521,8841,-0.1848630355021552,0.21146868147789344,0.38584730625678465,0.027532101322976718,0.1489440837986169,245199,NHS Barnsley CCG,245199,1.06045298653669,NA,31,NA,25.9944111,NA,NA,25.9944111,4.155440922484001,-0.8843714582043118,0.3543145296896275
The Rotherham NHSFT,the_rotherham_nhsf,RFRPA,Rotherham Hospital,S60 2UD,England,-1.3425348,53.4142658,E38000141,S60,Rotherham,11723.892271662764,0.13217884528103044,11877.357676461443,0.08681068683975048,-1.9494726462608456,3187.2317661970446,10344,-0.3481679623777778,0.2185439987562189,0.35561644900497513,0.08211675995024875,0.20424828980099502,264671,NHS Rotherham CCG,264671,1.0287274564676616,NA,43,NA,27.12458186,NA,NA,27.12458186,5.285611682483999,-1.1248972608052084,0.35311727354555156
Chesterfield Royal Hospital NHSFT,chesterfield_royal,RFSDA,Chesterfield Royal Hospital,S44 5BL,England,-1.3974218,53.2364336,E38000229,S44,Bolsover,17082.327772628978,-0.8025117761575533,17006.682207707327,-0.7818971932763845,-3.8186739054206345,8087.363002828692,16770.316455696207,-1.477599693277108,0.0736318539236899,0.18889772953311926,0.04605885433369733,0.11444586075173441,1019900.0000000001,NHS Derby and Derbyshire CCG,1019900,1.0350657838651929,NA,102,NA,21.62862057,NA,NA,21.62862057,-0.21034960751600096,0.04476713605169698,0.35893946754927547
Leeds and York Partnership NHS Foundation Trust,leeds_and_york_par,RGD05,The Mount,LS2 9LN,England,-1.559968,53.8045191,E38000225,LS2,Leeds,13898.734750098387,0.6415011318606848,14056.37492860956,0.6141845795146728,-3.515561559023085,2279.6272186297388,14381,-0.05414872249770649,0.23470380788949227,0.3308176385307348,0.16805409298529855,0.288346817084714,789194.0000000001,NHS Leeds CCG,789194,1.05017931162964,NA,67,NA,NA,NA,NA,NA,NA,NA,NA
Royal Papworth Hospital NHSFT,royal_papworth_hos,RGM21,Royal Papworth Hospital,CB2 0AY,England,0.1368829,52.1730674,E38000026,CB2,Cambridge,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.026685267657527142,0.10549861983032557,889111.9999999999,NHS Cambridgeshire and Peterborough CCG,889112,1.0599177445312034,NA,143,NA,18.33006313,NA,NA,18.33006313,-3.5089070475160007,0.7467744819868896,0.36243382282849673
North West Anglia NHSFT,north_west_anglia,RGN80,Peterborough City Hospital,PE3 9GZ,England,-0.2786177,52.5848352,E38000026,PE3,Peterborough,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.026685267657527142,0.10549861983032557,889111.9999999999,NHS Cambridgeshire and Peterborough CCG,889112,1.0599177445312034,NA,143,NA,18.29080498,NA,NA,18.29080498,-3.548165197515999,0.7551295008668472,0.36247541128836147
North West Anglia NHSFT,north_west_anglia,RGN90,Hinchingbrooke Hospital,PE29 6NT,England,-0.2026619,52.3328553,E38000026,PE29,Huntingdonshire,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.026685267657527142,0.10549861983032557,889111.9999999999,NHS Cambridgeshire and Peterborough CCG,889112,1.0599177445312034,NA,143,NA,18.29080498,NA,NA,18.29080498,-3.548165197515999,0.7551295008668472,0.36247541128836147
James Paget University Hospitals,james_paget_univer,RGP75,James Paget University Hospital,NR31 6LA,England,1.7178975,52.5618322,E38000063,NR31,Norfolk,11999.938420348059,-0.2767504494859438,12010.495842959379,-0.2491828795160847,-3.775165278563937,1013.9210358420383,11832,-0.9576102577118643,0.18469776173828759,0.30137721085394603,0.07169307065792754,0.16142115738409926,217681,NHS Great Yarmouth and Waveney CCG,217681,1.024231759131609,NA,44,NA,21.53102097,NA,NA,21.53102097,-0.30794920751599975,0.06553853003425426,0.35904286052748297
West Suffolk Hospital,west_suffolk_hospi,RGR50,West Suffolk Hospital,IP33 2QZ,England,0.709248,52.2316146,E38000204,IP33,St Edmundsbury,18930.577030812325,-1.3182392579971989,18923.13072786765,-1.3280336402642794,1.4753775619647562,16190.674995560801,18568,-1.774373093642857,0,0.007894194906528157,0.004539734114362859,0.03935656591080704,230997,NHS West Suffolk CCG,230997,1.0530449806483377,NA,137,NA,17.07951952,NA,NA,17.07951952,-4.759450657515998,1.012918339294499,0.3637585969896221
Addenbrookes Hospital,addenbrookes_hospi,RGT01,Addenbrooke's,CB2 0QQ,England,0.1407275,52.1751006,E38000026,CB2,Cambridge,19497.63372312335,-0.8667116029947189,19521.302840824406,-0.8586569789075222,-1.661461949698318,11784.570735142499,20484,-1.4407075328333332,0.036106192579873964,0.12237305718016132,0.026685267657527142,0.10549861983032557,889111.9999999999,NHS Cambridgeshire and Peterborough CCG,889112,1.0599177445312034,NA,143,NA,17.96802159,NA,NA,17.96802159,-3.8709485875160006,0.8238250791757291,0.3628173546570637
Royal Devon and Exeter Hospital,royal_devon_and_ex,RH801,Royal Devon And Exeter Hospital (Wonford),EX2 5DW,England,-3.506441,50.7162444,E38000230,EX2,Exeter,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.025121235695599174,0.07773461687050492,1194166,NHS Devon CCG,1194166,1.0532960761795893,NA,98,NA,18.29886947,NA,NA,18.29886947,-3.5401007075160003,0.7534131956867196,0.3624668681013113
University Hospital Southampton NHS Foundation Trust,university_hospitae,RHM01,Southampton General Hospital,SO16 5YA,England,-1.434881,50.9353402,E38000167,SO16,Southampton,11983.32637075718,1.212023893719321,12103.209750002112,1.249418650304468,-0.011154911380298022,5827.658683057499,10827.562500000002,1.2683269489534879,0.12080698406801699,0.2812244070887615,0.10997458650298461,0.2723423476667708,252796.00000000003,NHS Southampton CCG,252796,1.067181128156635,NA,47,NA,16.04219923,NA,NA,16.04219923,-5.7967709475159985,1.2336834697836694,0.36485749118732475
Sheffield Teaching Hospitals NHS Foundation Trust,sheffield_teaching,RHQHH,Royal Hallamshire Hospital,S10 2JF,England,-1.4934336,53.3785462,E38000146,S10,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.17495811455804075,0.3204335821732664,582506,NHS Sheffield CCG,582506,1.0539318036251262,NA,68,NA,23.78973169,NA,NA,23.78973169,1.950761512484,-0.41516600418254807,0.3566500758413792
Portsmouth Hospitals NHS Trust,portsmouth_hospita,RHU03,Queen Alexandra Hospital,PO6 3LY,England,-1.0700809,50.84998299999999,E38000137,PO6,Hampshire,12271.436923076923,0.8476171231907692,12206.104215433832,0.8501752595753794,-2.0509388431207194,4106.105712335136,11994,0.6537001441407624,0.12394662921348315,0.2511655352684145,0.10376189918851436,0.21789657459425718,215133.00000000003,NHS Portsmouth CCG,215133,1.0491426732209739,NA,48,NA,16.88083179,NA,NA,16.88083179,-4.9581383875160014,1.0552035650467568,0.36396907855038646
Royal Berkshire Hospital,royal_berkshire_ho,RHW01,Royal Berkshire Hospital,RG1 5AN,England,-0.9581843999999999,51.4492924,E38000221,RG1,Berkshire,23420.48526387937,-1.0643508792878684,23609.603026514338,-1.133698829090095,-1.1556618375402248,17716.98548782569,26212,-1.9137673283678163,0.011834447079111878,0.03333908169864195,0.03387799094632464,0.10137745203707696,489709.00000000006,NHS Berkshire West CCG,489709,1.0556348350937703,NA,179,NA,14.82074302,NA,NA,14.82074302,-7.018227157516,1.4936368729774487,0.36615145136033633
Guys and St Thomas,guys_and_st_thomas,RJ122,St Thomas',SE1 7EH,England,-0.1188857,51.499097,E38000092,SE1,Southwark,11381.474012474013,4.4785908912453225,11361.000684949637,4.503651209391457,19.980316006199185,9144.437717361785,10802,4.576766608181818,0,0.19188516670416794,0.47588778738104376,0.7304144110756687,325917,NHS Lambeth CCG,325917,1.075328454630039,NA,38,NA,19.00848272,NA,NA,19.00848272,-2.830487457516,0.6023915071655258,0.3617151331834125
Lewisham and Greenwich NHS Trust,lewisham_and_green,RJ224,University Hospital Lewisham,SE13 6LH,England,-0.0170139,51.45306249999999,E38000098,SE13,Lewisham,10867.658013544018,3.780525436064334,10900.029811398754,3.7732648732524705,3.9891396975339637,8375.317240904911,9910.204545454546,3.9792077590329153,0.029931064993273308,0.24587423440803285,0.3635097745560564,0.6342963443776811,303536,NHS Lewisham CCG,303536,1.1002265436685577,NA,29,NA,23.29614917,NA,NA,23.29614917,1.4571789924839997,-0.31012052258402106,0.35717295674185345
Lewisham and Greenwich NHS Trust,lewisham_and_green,RJ231,Queen Elizabeth Hospital,SE18 4QH,England,0.0500086,51.477949,E38000066,SE18,Greenwich,12667.591584158416,3.2728808067277226,12379.142392377626,3.3470418283084786,12.683841112187395,9361.519152478679,11518.54754601226,3.6197323005675677,0.00671521131082341,0.2155988025129918,0.36144516697547985,0.5617606678232409,286186,NHS Greenwich CCG,286186,1.1242511500371233,NA,53,NA,23.29614917,NA,NA,23.29614917,1.4571789924839997,-0.31012052258402106,0.35717295674185345
Croydon Health Services NHS Trust,croydon_health_ser,RJ611,Croydon University Hospital,CR7 7YE,England,-0.1111861,51.3892939,E38000040,CR7,Croydon,14609.202296819787,1.7334785101378092,14611.792620907154,1.7169971573762748,17.578331754400082,9701.721745952656,13713,2.0111726432205326,0.02338611583530098,0.1768461491889988,0.17405566655108454,0.3811678197359224,385345.99999999994,NHS Croydon CCG,385346,1.06045495324428,NA,75,NA,20.5053602,NA,NA,20.5053602,-1.3336099775160015,0.28382225195650984,0.3601294031120922
St George's University Hospitals NHS Foundation Trust,st_georges_univers,RJ701,St George's Hospital,SW17 0QT,England,-0.1752284,51.42656299999999,E38000193,SW17,Wandsworth,18613.162932790223,2.2073154336069245,18538.112975781365,2.2313331527058486,6.037443779537968,15272.286016795237,18520,2.0923576299729727,0,0.047420967768204696,0.19362856072574472,0.3724946660369061,326474,NHS Wandsworth CCG,326474,1.0634505447971465,NA,125,NA,NA,NA,NA,NA,NA,NA,NA
Warwick Hospital,warwick_hospital,RJC02,Warwick Hospital,CV34 5BW,England,-1.5837413,52.2903799,E38000164,CV34,Warwick,22993.513698630137,-1.8231285767077625,22977.882072420034,-1.7903765651622925,-1.0634710731563377,20454.567045746706,23846,-2.3287866163738533,0,0.005136886798665804,0.008902387528909516,0.037004180015728326,270064,NHS South Warwickshire CCG,270064,1.0462203592721582,NA,171,NA,18.42168181,NA,NA,18.42168181,-3.417288367516001,0.7272759625417088,0.362336765789486
University Hospitals of North Midlands NHST,university_hospital,RJE01,Royal Stoke University Hospital,ST4 6QG,England,-2.2129403,53.0038144,E38000175,ST4,Staffordshire,9629.736602052451,0.6938936185610034,9703.340256609641,0.7024248810109526,1.1533260577251967,3165.1097578026897,6256,0.9896680272188557,0.3056609642301711,0.5025660964230171,0.09942457231726283,0.29781104199066877,264149,NHS Stoke on Trent CCG,264149,1.0270178849144636,NA,15,NA,22.01453151,NA,NA,22.01453151,0.1755613324840013,-0.03736340727961968,0.35853064946590807
University Hospitals of North Midlands NHST,university_hospital,RJE09,County Hospital,ST16 3SA,England,-2.09816,52.8107173,E38000173,ST16,Staffordshire,21518.03462321792,-1.7767061734501017,21728.946178951497,-1.8437599011634438,-12.114514345250774,17475.626439990512,22626,-2.6430241759887325,0,0.04510678462939452,0.005590157069454877,0.05523022008335383,155803,NHS Stafford and Surrounds CCG,155803,1.0356281116436126,NA,165,NA,24.3202654,NA,NA,24.3202654,2.4812952224840004,-0.5280755315928852,0.35608805037901725
Northern Lincolnshire and Goole NHSFT,northern_lincolnsh,RJL30,Diana,DN33 2BA,England,-0.0952845,53.54485440000001,E38000119,DN33,North East Lincolnshire,12231.977736549165,0.23967413152690167,12586.04615452085,0.11937948241005288,1.7017208800065935,581.9964559754818,10219.279069767455,-0.5781734517696969,0.29632994186046513,0.36955568364073776,0.10723235765838011,0.21749699278267842,159821.00000000003,NHS North East Lincolnshire CCG,159821,1.0012843323977547,NA,57,NA,24.18139337,NA,NA,24.18139337,2.3424231924839987,-0.4985204345608524,0.35623516566198365
Northern Lincolnshire and Goole NHSFT,northern_lincolnsh,RJL32,Scunthorpe General Hospital,DN15 7BH,England,-0.6670105000000001,53.5873453,E38000122,DN15,North Lincolnshire,15669.121495327103,-0.6429125230037384,15746.019660069514,-0.6678948326426907,-17.226801118423232,6019.209990658309,16116,-1.6082386580522876,0.10681055385019649,0.2009961420398218,0.07408358515581143,0.12839363137966867,172005,NHS North Lincolnshire CCG,172005,1.0272266880068799,NA,90,NA,24.18139337,NA,NA,24.18139337,2.3424231924839987,-0.4985204345608524,0.35623516566198365
Macclesfield District General Hospital,macclesfield_distr,RJN71,Macclesfield District General Hospital,SK10 3BL,England,-2.1416683,53.2621328,E38000056,SK10,Cheshire East,22887.13663663664,-2.1250295922432434,23264.36630609139,-2.2467542181138023,-4.583646324256934,17455.62786775731,25685,-2.9317536239391893,0.006740221280796281,0.03692983177723851,0.00354234360218813,0.03673446304446181,197295.99999999997,NHS Eastern Cheshire CCG,197296,1.0143544605766461,NA,175,NA,19.07936392,NA,NA,19.07936392,-2.759606257516001,0.5873063907187737,0.3616400445727326
Countess Of Chester Hospital,countess_of_cheste,RJR05,Countess Of Chester Hospital,CH2 1UL,England,-2.8972333,53.2098063,E38000196,CH2,Cheshire West and Chester,19410.048469387755,-1.4095136901696428,19593.85629542986,-1.4545088538679922,-0.003365146030153473,9400.488258142788,22227,-2.288509352548689,0.0686202514390245,0.1576528839853833,0.018591888694918013,0.0769531816842633,234251,NHS West Cheshire CCG,234251,1.0300777007268778,NA,144,NA,23.24654306,NA,NA,23.24654306,1.4075728824840006,-0.29956322465706164,0.3572255074024113
King's College Hospital,kings_college_hosp,RJZ01,King's College Hospital,SE5 9RS,England,-0.0938548,51.4681404,E38000092,SE5,Lambeth,11381.474012474013,4.4785908912453225,11361.000684949637,4.503651209391457,19.980316006199185,9144.437717361785,10802,4.576766608181818,0,0.19188516670416794,0.47588778738104376,0.7304144110756687,325917,NHS Lambeth CCG,325917,1.075328454630039,NA,38,NA,20.19783606,NA,NA,20.19783606,-1.6411341175159997,0.3492703180457884,0.3604551814626723
Sherwood Forest Hospitals NHSFT,sherwood_forest_ho,RK5BC,King's Mill Hospital,NG17 4JL,England,-1.2345498,53.1357763,E38000103,NG17,Ashfield,11942.593949044585,-0.35547702151273886,12041.41752491348,-0.4046734237017314,-0.43349713987436184,2096.3938113010163,10289,-0.8286261093033708,0.16493974898886712,0.35965579785681523,0.039272609765250384,0.13375620230996957,200715,NHS Mansfield and Ashfield CCG,200715,1.0461316349080598,NA,46,NA,22.00059652,NA,NA,22.00059652,0.16162634248399854,-0.034397727426084865,0.35854541161777537
University Hospital Plymouth,university_hospitad,RK950,Derriford Hospital,PL6 8DH,England,-4.116408,50.4166994,E38000230,PL6,Plymouth,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.025121235695599174,0.07773461687050492,1194166,NHS Devon CCG,1194166,1.0532960761795893,NA,98,NA,19.73601668,NA,NA,19.73601668,-2.102953497516001,0.44755588776902994,0.3609444138067814
University Hospitals Coventry and Warwickshire NHS Trust,university_hospitah,RKB01,University Hospital (Coventry),CV2 2DX,England,-1.4376872,52.4211586,E38000038,CV2,Coventry,15422.714712471994,0.4661742691411501,15397.1326457909,0.46715314096182764,-20.036173822864438,5155.589241138305,15430,-0.13966619748867243,0.10827953661655236,0.201277687017059,0.13370613198607642,0.2274479605226858,473979,NHS Coventry and Rugby CCG,473979,1.1365448943134269,NA,81,NA,21.49988233,NA,NA,21.49988233,-0.3390878475160015,0.07216553423838075,0.35907584751438587
Whittington Health NHST,whittington_health,RKEQ4,The Whittington Hospital,N19 5NF,England,-0.1393766,51.5665092,E38000088,N19,Islington,10256.572661870503,4.869506941764029,10324.47010799535,4.890487069943868,18.89853054918502,7889.522754221141,9162,5.155858931744726,0.04586763397307167,0.2538498568004007,0.553878545344919,0.7790349951618472,239142,NHS Islington CCG,239142,1.1601795027289266,NA,23,NA,23.8848606,NA,NA,23.8848606,2.0458904224839998,-0.4354115796638129,0.35654930020993675
The Royal Wolverhampton NHS Trust,the_royal_wolverha,RL403,New Cross Hospital,WV10 0QP,England,-2.0953929,52.5995052,E38000210,WV10,Wolverhampton,9800.898089171975,1.7156329857515924,9733.263462540586,1.7492251595302282,-5.457396508953232,4344.626742097513,6373,1.862591482394285,0.21343247685092395,0.5050747584879945,0.19951497174008898,0.37101455084779733,262007.99999999997,NHS Wolverhampton CCG,262008,1.0502585481220186,NA,16,NA,23.38914701,NA,NA,23.38914701,1.5501768324839986,-0.3299125583522704,0.3570744386777993
Robert Jones & Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,robert_jones__agne,RL131,The Robert Jones And Agnes Hunt Orthopaedic Hospital,SY10 7AG,England,-3.0335905,52.88446709999999,E38000147,SY10,Shropshire,17857.037601626016,-1.5350261804695122,17964.94175004655,-1.5920025938892461,3.995820551252773,14380.039737916568,17031,-2.216224139119048,0.009068072609912815,0.04630400909420539,0.012831192079156173,0.04348493608903436,320274,NHS Shropshire CCG,320274,1.0462060111913605,NA,117,NA,NA,NA,NA,NA,NA,NA,NA
